Codice,Location,Provincia,Regione,data,scontrini,lordototale,giorno,mese,year,stagione,festività,festivo_ferriale,Covid,colore,scontrino_medio
R000,Montebello,Pavia,Lombardia,2021-04-16,466,15265.53,Friday,April,2021,Spring,No,Feriale,Post-Covid19,arancione,32.76
R000,Montebello,Pavia,Lombardia,2021-04-17,528,17577.14,Saturday,April,2021,Spring,No,Festivo,Post-Covid19,arancione,33.29
R000,Montebello,Pavia,Lombardia,2021-04-18,446,15215.45,Sunday,April,2021,Spring,No,Festivo,Post-Covid19,arancione,34.12
R000,Montebello,Pavia,Lombardia,2021-04-19,399,12396.78,Monday,April,2021,Spring,No,Feriale,Post-Covid19,arancione,31.07
R000,Montebello,Pavia,Lombardia,2021-04-20,401,11351.34,Tuesday,April,2021,Spring,No,Feriale,Post-Covid19,arancione,28.31
R000,Montebello,Pavia,Lombardia,2021-04-21,389,12005.74,Wednesday,April,2021,Spring,No,Feriale,Post-Covid19,arancione,30.86
R000,Montebello,Pavia,Lombardia,2021-04-22,399,11723.67,Thursday,April,2021,Spring,No,Feriale,Post-Covid19,arancione,29.38
R000,Montebello,Pavia,Lombardia,2021-04-23,519,17515.58,Friday,April,2021,Spring,No,Feriale,Post-Covid19,arancione,33.75
R000,Montebello,Pavia,Lombardia,2021-04-24,528,18725.07,Saturday,April,2021,Spring,No,Festivo,Post-Covid19,arancione,35.46
R000,Montebello,Pavia,Lombardia,2021-04-25,444,15021.02,Sunday,April,2021,Spring,Liberazione,Festivo,Post-Covid19,arancione,33.83
R000,Montebello,Pavia,Lombardia,2021-04-26,439,13164.93,Monday,April,2021,Spring,No,Feriale,Post-Covid19,giallo,29.99
R000,Montebello,Pavia,Lombardia,2021-04-27,419,12573.36,Tuesday,April,2021,Spring,No,Feriale,Post-Covid19,giallo,30.01
R000,Montebello,Pavia,Lombardia,2021-04-28,414,12545.68,Wednesday,April,2021,Spring,No,Feriale,Post-Covid19,giallo,30.3
R000,Montebello,Pavia,Lombardia,2021-04-29,424,12735.22,Thursday,April,2021,Spring,No,Feriale,Post-Covid19,giallo,30.04
R000,Montebello,Pavia,Lombardia,2021-04-30,519,17066.97,Friday,April,2021,Spring,No,Feriale,Post-Covid19,giallo,32.88
R000,Montebello,Pavia,Lombardia,2021-05-01,444,15268.42,Saturday,May,2021,Spring,Lavoro,Festivo,Post-Covid19,giallo,34.39
R000,Montebello,Pavia,Lombardia,2021-05-02,490,16548.03,Sunday,May,2021,Spring,No,Festivo,Post-Covid19,giallo,33.77
R000,Montebello,Pavia,Lombardia,2021-05-03,391,10942.42,Monday,May,2021,Spring,No,Feriale,Post-Covid19,giallo,27.99
R000,Montebello,Pavia,Lombardia,2021-05-04,374,11275.06,Tuesday,May,2021,Spring,No,Feriale,Post-Covid19,giallo,30.15
R000,Montebello,Pavia,Lombardia,2021-05-05,389,10950.07,Wednesday,May,2021,Spring,No,Feriale,Post-Covid19,giallo,28.15
R000,Montebello,Pavia,Lombardia,2021-05-06,407,12358.3,Thursday,May,2021,Spring,No,Feriale,Post-Covid19,giallo,30.36
R000,Montebello,Pavia,Lombardia,2021-05-07,479,15580.38,Friday,May,2021,Spring,No,Feriale,Post-Covid19,giallo,32.53
R000,Montebello,Pavia,Lombardia,2021-05-08,512,16791.44,Saturday,May,2021,Spring,No,Festivo,Post-Covid19,giallo,32.8
R000,Montebello,Pavia,Lombardia,2021-05-09,461,14999.58,Sunday,May,2021,Spring,No,Festivo,Post-Covid19,giallo,32.54
R000,Montebello,Pavia,Lombardia,2021-05-10,379,10983.82,Monday,May,2021,Spring,No,Feriale,Post-Covid19,giallo,28.98
R000,Montebello,Pavia,Lombardia,2021-05-11,387,11384.31,Tuesday,May,2021,Spring,No,Feriale,Post-Covid19,giallo,29.42
R000,Montebello,Pavia,Lombardia,2021-05-12,382,10948.53,Wednesday,May,2021,Spring,No,Feriale,Post-Covid19,giallo,28.66
R000,Montebello,Pavia,Lombardia,2021-05-13,419,12436.74,Thursday,May,2021,Spring,No,Feriale,Post-Covid19,giallo,29.68
R000,Montebello,Pavia,Lombardia,2021-05-14,527,16257.78,Friday,May,2021,Spring,No,Feriale,Post-Covid19,giallo,30.85
R000,Montebello,Pavia,Lombardia,2021-05-15,488,16780.18,Saturday,May,2021,Spring,No,Festivo,Post-Covid19,giallo,34.39
R000,Montebello,Pavia,Lombardia,2021-05-16,488,16759.44,Sunday,May,2021,Spring,No,Festivo,Post-Covid19,giallo,34.34
R000,Montebello,Pavia,Lombardia,2021-05-17,411,11027.69,Monday,May,2021,Spring,No,Feriale,Post-Covid19,giallo,26.83
R000,Montebello,Pavia,Lombardia,2021-05-18,438,12223.71,Tuesday,May,2021,Spring,No,Feriale,Post-Covid19,giallo,27.91
R000,Montebello,Pavia,Lombardia,2021-05-19,417,13244.72,Wednesday,May,2021,Spring,No,Feriale,Post-Covid19,giallo,31.76
R000,Montebello,Pavia,Lombardia,2021-05-20,433,11775.51,Thursday,May,2021,Spring,No,Feriale,Post-Covid19,giallo,27.2
R000,Montebello,Pavia,Lombardia,2021-05-21,544,16690.46,Friday,May,2021,Spring,No,Feriale,Post-Covid19,giallo,30.68
R000,Montebello,Pavia,Lombardia,2021-05-22,686,22948.7,Saturday,May,2021,Spring,No,Festivo,Post-Covid19,giallo,33.45
R000,Montebello,Pavia,Lombardia,2021-05-23,603,20308.67,Sunday,May,2021,Spring,No,Festivo,Post-Covid19,giallo,33.68
R000,Montebello,Pavia,Lombardia,2021-05-24,421,12205.22,Monday,May,2021,Spring,No,Feriale,Post-Covid19,giallo,28.99
R000,Montebello,Pavia,Lombardia,2021-05-25,367,10138.36,Tuesday,May,2021,Spring,No,Feriale,Post-Covid19,giallo,27.62
R000,Montebello,Pavia,Lombardia,2021-05-26,380,12002.72,Wednesday,May,2021,Spring,No,Feriale,Post-Covid19,giallo,31.59
R000,Montebello,Pavia,Lombardia,2021-05-27,418,12583.32,Thursday,May,2021,Spring,No,Feriale,Post-Covid19,giallo,30.1
R000,Montebello,Pavia,Lombardia,2021-05-28,478,14772.65,Friday,May,2021,Spring,No,Feriale,Post-Covid19,giallo,30.91
R000,Montebello,Pavia,Lombardia,2021-05-29,654,19845.73,Saturday,May,2021,Spring,No,Festivo,Post-Covid19,giallo,30.35
R000,Montebello,Pavia,Lombardia,2021-05-30,612,19586.53,Sunday,May,2021,Spring,No,Festivo,Post-Covid19,giallo,32.0
R000,Montebello,Pavia,Lombardia,2021-05-31,375,10754.13,Monday,May,2021,Spring,No,Feriale,Post-Covid19,giallo,28.68
R000,Montebello,Pavia,Lombardia,2021-06-01,434,13396.46,Tuesday,June,2021,Spring,No,Feriale,Post-Covid19,giallo,30.87
R000,Montebello,Pavia,Lombardia,2021-06-02,574,18845.46,Wednesday,June,2021,Spring,Repubblica,Festivo,Post-Covid19,giallo,32.83
R000,Montebello,Pavia,Lombardia,2021-06-03,415,12195.85,Thursday,June,2021,Spring,No,Feriale,Post-Covid19,giallo,29.39
R000,Montebello,Pavia,Lombardia,2021-06-04,458,13474.05,Friday,June,2021,Spring,No,Feriale,Post-Covid19,giallo,29.42
R000,Montebello,Pavia,Lombardia,2021-06-05,624,19547.08,Saturday,June,2021,Spring,No,Festivo,Post-Covid19,giallo,31.33
R000,Montebello,Pavia,Lombardia,2021-06-06,616,19725.15,Sunday,June,2021,Spring,No,Festivo,Post-Covid19,giallo,32.02
R000,Montebello,Pavia,Lombardia,2021-06-07,404,11625.55,Monday,June,2021,Spring,No,Feriale,Post-Covid19,giallo,28.78
R000,Montebello,Pavia,Lombardia,2021-06-08,547,16317.83,Tuesday,June,2021,Spring,No,Feriale,Post-Covid19,giallo,29.83
R000,Montebello,Pavia,Lombardia,2021-06-09,482,13457.1,Wednesday,June,2021,Spring,No,Feriale,Post-Covid19,giallo,27.92
R000,Montebello,Pavia,Lombardia,2021-06-10,435,12528.68,Thursday,June,2021,Spring,No,Feriale,Post-Covid19,giallo,28.8
R000,Montebello,Pavia,Lombardia,2021-06-11,479,14630.49,Friday,June,2021,Spring,No,Feriale,Post-Covid19,giallo,30.54
R000,Montebello,Pavia,Lombardia,2021-06-12,634,20088.35,Saturday,June,2021,Spring,No,Festivo,Post-Covid19,giallo,31.69
R000,Montebello,Pavia,Lombardia,2021-06-13,546,18081.28,Sunday,June,2021,Spring,No,Festivo,Post-Covid19,giallo,33.12
R000,Montebello,Pavia,Lombardia,2021-06-14,443,12321.26,Monday,June,2021,Spring,No,Feriale,Post-Covid19,bianco,27.81
R000,Montebello,Pavia,Lombardia,2021-06-15,472,13785.61,Tuesday,June,2021,Spring,No,Feriale,Post-Covid19,bianco,29.21
R000,Montebello,Pavia,Lombardia,2021-06-16,455,13073.64,Wednesday,June,2021,Spring,No,Feriale,Post-Covid19,bianco,28.73
R000,Montebello,Pavia,Lombardia,2021-06-17,470,13176.46,Thursday,June,2021,Spring,No,Feriale,Post-Covid19,bianco,28.04
R000,Montebello,Pavia,Lombardia,2021-06-18,534,15731.96,Friday,June,2021,Spring,No,Feriale,Post-Covid19,bianco,29.46
R000,Montebello,Pavia,Lombardia,2021-06-19,617,19494.76,Saturday,June,2021,Spring,No,Festivo,Post-Covid19,bianco,31.6
R000,Montebello,Pavia,Lombardia,2021-06-20,607,19316.77,Sunday,June,2021,Spring,No,Festivo,Post-Covid19,bianco,31.82
R000,Montebello,Pavia,Lombardia,2021-06-21,480,13829.8,Monday,June,2021,Summer,No,Feriale,Post-Covid19,bianco,28.81
R000,Montebello,Pavia,Lombardia,2021-06-22,424,10967.24,Tuesday,June,2021,Summer,No,Feriale,Post-Covid19,bianco,25.87
R000,Montebello,Pavia,Lombardia,2021-06-23,510,14154.89,Wednesday,June,2021,Summer,No,Feriale,Post-Covid19,bianco,27.75
R000,Montebello,Pavia,Lombardia,2021-06-24,467,13817.79,Thursday,June,2021,Summer,No,Feriale,Post-Covid19,bianco,29.59
R000,Montebello,Pavia,Lombardia,2021-06-25,546,16429.07,Friday,June,2021,Summer,No,Feriale,Post-Covid19,bianco,30.09
R000,Montebello,Pavia,Lombardia,2021-06-26,616,18591.63,Saturday,June,2021,Summer,No,Festivo,Post-Covid19,bianco,30.18
R000,Montebello,Pavia,Lombardia,2021-06-27,548,17051.28,Sunday,June,2021,Summer,No,Festivo,Post-Covid19,bianco,31.12
R000,Montebello,Pavia,Lombardia,2021-06-28,462,13048.59,Monday,June,2021,Summer,No,Feriale,Post-Covid19,bianco,28.24
R000,Montebello,Pavia,Lombardia,2021-06-29,448,12076.13,Tuesday,June,2021,Summer,No,Feriale,Post-Covid19,bianco,26.96
R000,Montebello,Pavia,Lombardia,2021-06-30,471,12991.46,Wednesday,June,2021,Summer,No,Feriale,Post-Covid19,bianco,27.58
R000,Montebello,Pavia,Lombardia,2021-07-01,490,14398.42,Thursday,July,2021,Summer,No,Feriale,Post-Covid19,bianco,29.38
R000,Montebello,Pavia,Lombardia,2021-07-02,479,14027.96,Friday,July,2021,Summer,No,Feriale,Post-Covid19,bianco,29.29
R000,Montebello,Pavia,Lombardia,2021-07-03,719,21687.34,Saturday,July,2021,Summer,No,Festivo,Post-Covid19,bianco,30.16
R000,Montebello,Pavia,Lombardia,2021-07-04,826,25434.54,Sunday,July,2021,Summer,No,Festivo,Post-Covid19,bianco,30.79
R000,Montebello,Pavia,Lombardia,2021-07-05,544,14278.55,Monday,July,2021,Summer,No,Feriale,Post-Covid19,bianco,26.25
R000,Montebello,Pavia,Lombardia,2021-07-06,427,11870.85,Tuesday,July,2021,Summer,No,Feriale,Post-Covid19,bianco,27.8
R000,Montebello,Pavia,Lombardia,2021-07-07,513,15243.15,Wednesday,July,2021,Summer,No,Feriale,Post-Covid19,bianco,29.71
R000,Montebello,Pavia,Lombardia,2021-07-08,510,14715.95,Thursday,July,2021,Summer,No,Feriale,Post-Covid19,bianco,28.85
R000,Montebello,Pavia,Lombardia,2021-07-09,625,18239.72,Friday,July,2021,Summer,No,Feriale,Post-Covid19,bianco,29.18
R000,Montebello,Pavia,Lombardia,2021-07-10,673,22207.5,Saturday,July,2021,Summer,No,Festivo,Post-Covid19,bianco,33.0
R000,Montebello,Pavia,Lombardia,2021-07-11,533,17639.69,Sunday,July,2021,Summer,No,Festivo,Post-Covid19,bianco,33.1
R000,Montebello,Pavia,Lombardia,2021-07-12,579,16756.52,Monday,July,2021,Summer,No,Feriale,Post-Covid19,bianco,28.94
R000,Montebello,Pavia,Lombardia,2021-07-13,613,18816.11,Tuesday,July,2021,Summer,No,Feriale,Post-Covid19,bianco,30.7
R000,Montebello,Pavia,Lombardia,2021-07-14,556,16123.75,Wednesday,July,2021,Summer,No,Feriale,Post-Covid19,bianco,29.0
R000,Montebello,Pavia,Lombardia,2021-07-15,564,17989.21,Thursday,July,2021,Summer,No,Feriale,Post-Covid19,bianco,31.9
R000,Montebello,Pavia,Lombardia,2021-07-16,622,19048.1,Friday,July,2021,Summer,No,Feriale,Post-Covid19,bianco,30.62
R000,Montebello,Pavia,Lombardia,2021-07-17,751,24514.78,Saturday,July,2021,Summer,No,Festivo,Post-Covid19,bianco,32.64
R000,Montebello,Pavia,Lombardia,2021-07-18,678,21051.74,Sunday,July,2021,Summer,No,Festivo,Post-Covid19,bianco,31.05
R000,Montebello,Pavia,Lombardia,2021-07-19,502,15336.14,Monday,July,2021,Summer,No,Feriale,Post-Covid19,bianco,30.55
R000,Montebello,Pavia,Lombardia,2021-07-20,487,13436.82,Tuesday,July,2021,Summer,No,Feriale,Post-Covid19,bianco,27.59
R000,Montebello,Pavia,Lombardia,2021-07-21,538,15919.15,Wednesday,July,2021,Summer,No,Feriale,Post-Covid19,bianco,29.59
R000,Montebello,Pavia,Lombardia,2021-07-22,515,15300.9,Thursday,July,2021,Summer,No,Feriale,Post-Covid19,bianco,29.71
R000,Montebello,Pavia,Lombardia,2021-07-23,576,16243.44,Friday,July,2021,Summer,No,Feriale,Post-Covid19,bianco,28.2
R000,Montebello,Pavia,Lombardia,2021-07-24,710,21652.14,Saturday,July,2021,Summer,No,Festivo,Post-Covid19,bianco,30.5
R000,Montebello,Pavia,Lombardia,2021-07-25,704,20907.4,Sunday,July,2021,Summer,No,Festivo,Post-Covid19,bianco,29.7
R000,Montebello,Pavia,Lombardia,2021-07-26,474,13979.79,Monday,July,2021,Summer,No,Feriale,Post-Covid19,bianco,29.49
R000,Montebello,Pavia,Lombardia,2021-07-27,550,16060.9,Tuesday,July,2021,Summer,No,Feriale,Post-Covid19,bianco,29.2
R000,Montebello,Pavia,Lombardia,2021-07-28,548,16380.25,Wednesday,July,2021,Summer,No,Feriale,Post-Covid19,bianco,29.89
R000,Montebello,Pavia,Lombardia,2021-07-29,497,14758.69,Thursday,July,2021,Summer,No,Feriale,Post-Covid19,bianco,29.7
R000,Montebello,Pavia,Lombardia,2021-07-30,582,16153.96,Friday,July,2021,Summer,No,Feriale,Post-Covid19,bianco,27.76
R000,Montebello,Pavia,Lombardia,2021-07-31,633,20648.87,Saturday,July,2021,Summer,No,Festivo,Post-Covid19,bianco,32.62
R000,Montebello,Pavia,Lombardia,2021-08-01,667,22391.91,Sunday,August,2021,Summer,No,Festivo,Post-Covid19,bianco,33.57
R000,Montebello,Pavia,Lombardia,2021-08-02,461,14141.74,Monday,August,2021,Summer,No,Feriale,Post-Covid19,bianco,30.68
R000,Montebello,Pavia,Lombardia,2021-08-03,471,14298.66,Tuesday,August,2021,Summer,No,Feriale,Post-Covid19,bianco,30.36
R000,Montebello,Pavia,Lombardia,2021-08-04,613,16990.99,Wednesday,August,2021,Summer,No,Feriale,Post-Covid19,bianco,27.72
R000,Montebello,Pavia,Lombardia,2021-08-05,524,15644.15,Thursday,August,2021,Summer,No,Feriale,Post-Covid19,bianco,29.86
R000,Montebello,Pavia,Lombardia,2021-08-06,465,13188.69,Friday,August,2021,Summer,No,Feriale,Post-Covid19,bianco,28.36
R000,Montebello,Pavia,Lombardia,2021-08-07,531,16145.46,Saturday,August,2021,Summer,No,Festivo,Post-Covid19,bianco,30.41
R000,Montebello,Pavia,Lombardia,2021-08-08,506,17027.42,Sunday,August,2021,Summer,No,Festivo,Post-Covid19,bianco,33.65
R000,Montebello,Pavia,Lombardia,2021-08-09,422,14000.98,Monday,August,2021,Summer,No,Feriale,Post-Covid19,bianco,33.18
R000,Montebello,Pavia,Lombardia,2021-08-10,460,13931.08,Tuesday,August,2021,Summer,No,Feriale,Post-Covid19,bianco,30.28
R000,Montebello,Pavia,Lombardia,2021-08-11,396,11908.62,Wednesday,August,2021,Summer,No,Feriale,Post-Covid19,bianco,30.07
R000,Montebello,Pavia,Lombardia,2021-08-12,490,13592.42,Thursday,August,2021,Summer,No,Feriale,Post-Covid19,bianco,27.74
R000,Montebello,Pavia,Lombardia,2021-08-13,536,14379.55,Friday,August,2021,Summer,No,Feriale,Post-Covid19,bianco,26.83
R000,Montebello,Pavia,Lombardia,2021-08-14,519,16293.53,Saturday,August,2021,Summer,No,Festivo,Post-Covid19,bianco,31.39
R000,Montebello,Pavia,Lombardia,2021-08-15,0,0.0,Sunday,August,2021,Summer,Ferragosto,Festivo,Post-Covid19,bianco,0.0
R000,Montebello,Pavia,Lombardia,2021-08-16,474,15435.25,Monday,August,2021,Summer,No,Feriale,Post-Covid19,bianco,32.56
R000,Montebello,Pavia,Lombardia,2021-08-17,506,15623.01,Tuesday,August,2021,Summer,No,Feriale,Post-Covid19,bianco,30.88
R000,Montebello,Pavia,Lombardia,2021-08-18,508,15532.02,Wednesday,August,2021,Summer,No,Feriale,Post-Covid19,bianco,30.57
R000,Montebello,Pavia,Lombardia,2021-08-19,500,16025.99,Thursday,August,2021,Summer,No,Feriale,Post-Covid19,bianco,32.05
R000,Montebello,Pavia,Lombardia,2021-08-20,474,14129.24,Friday,August,2021,Summer,No,Feriale,Post-Covid19,bianco,29.81
R000,Montebello,Pavia,Lombardia,2021-08-21,549,17286.13,Saturday,August,2021,Summer,No,Festivo,Post-Covid19,bianco,31.49
R000,Montebello,Pavia,Lombardia,2021-08-22,526,16030.6,Sunday,August,2021,Summer,No,Festivo,Post-Covid19,bianco,30.48
R000,Montebello,Pavia,Lombardia,2021-08-23,489,13778.91,Monday,August,2021,Summer,No,Feriale,Post-Covid19,bianco,28.18
R000,Montebello,Pavia,Lombardia,2021-08-24,524,14579.19,Tuesday,August,2021,Summer,No,Feriale,Post-Covid19,bianco,27.82
R000,Montebello,Pavia,Lombardia,2021-08-25,494,14017.46,Wednesday,August,2021,Summer,No,Feriale,Post-Covid19,bianco,28.38
R000,Montebello,Pavia,Lombardia,2021-08-26,429,13282.87,Thursday,August,2021,Summer,No,Feriale,Post-Covid19,bianco,30.96
R000,Montebello,Pavia,Lombardia,2021-08-27,594,17325.63,Friday,August,2021,Summer,No,Feriale,Post-Covid19,bianco,29.17
R000,Montebello,Pavia,Lombardia,2021-08-28,683,21420.04,Saturday,August,2021,Summer,No,Festivo,Post-Covid19,bianco,31.36
R000,Montebello,Pavia,Lombardia,2021-08-29,594,18724.9,Sunday,August,2021,Summer,No,Festivo,Post-Covid19,bianco,31.52
R000,Montebello,Pavia,Lombardia,2021-08-30,476,13753.94,Monday,August,2021,Summer,No,Feriale,Post-Covid19,bianco,28.89
R000,Montebello,Pavia,Lombardia,2021-08-31,558,17360.06,Tuesday,August,2021,Summer,No,Feriale,Post-Covid19,bianco,31.11
R000,Montebello,Pavia,Lombardia,2021-09-01,560,16810.74,Wednesday,September,2021,Summer,No,Feriale,Post-Covid19,bianco,30.02
R000,Montebello,Pavia,Lombardia,2021-09-02,580,18393.67,Thursday,September,2021,Summer,No,Feriale,Post-Covid19,bianco,31.71
R000,Montebello,Pavia,Lombardia,2021-09-03,555,17014.94,Friday,September,2021,Summer,No,Feriale,Post-Covid19,bianco,30.66
R000,Montebello,Pavia,Lombardia,2021-09-04,652,20148.34,Saturday,September,2021,Summer,No,Festivo,Post-Covid19,bianco,30.9
R000,Montebello,Pavia,Lombardia,2021-09-05,649,20935.53,Sunday,September,2021,Summer,No,Festivo,Post-Covid19,bianco,32.26
R000,Montebello,Pavia,Lombardia,2021-09-06,462,12730.15,Monday,September,2021,Summer,No,Feriale,Post-Covid19,bianco,27.55
R000,Montebello,Pavia,Lombardia,2021-09-07,505,14932.27,Tuesday,September,2021,Summer,No,Feriale,Post-Covid19,bianco,29.57
R000,Montebello,Pavia,Lombardia,2021-09-08,512,15020.78,Wednesday,September,2021,Summer,No,Feriale,Post-Covid19,bianco,29.34
R000,Montebello,Pavia,Lombardia,2021-09-09,497,15417.49,Thursday,September,2021,Summer,No,Feriale,Post-Covid19,bianco,31.02
R000,Montebello,Pavia,Lombardia,2021-09-10,553,16840.2,Friday,September,2021,Summer,No,Feriale,Post-Covid19,bianco,30.45
R000,Montebello,Pavia,Lombardia,2021-09-11,666,19927.35,Saturday,September,2021,Summer,No,Festivo,Post-Covid19,bianco,29.92
R000,Montebello,Pavia,Lombardia,2021-09-12,574,19559.53,Sunday,September,2021,Summer,No,Festivo,Post-Covid19,bianco,34.08
R000,Montebello,Pavia,Lombardia,2021-09-13,500,15359.49,Monday,September,2021,Summer,No,Feriale,Post-Covid19,bianco,30.72
R000,Montebello,Pavia,Lombardia,2021-09-14,398,11751.7,Tuesday,September,2021,Summer,No,Feriale,Post-Covid19,bianco,29.53
R000,Montebello,Pavia,Lombardia,2021-09-15,417,12238.4,Wednesday,September,2021,Summer,No,Feriale,Post-Covid19,bianco,29.35
R000,Montebello,Pavia,Lombardia,2021-09-16,504,16144.79,Thursday,September,2021,Summer,No,Feriale,Post-Covid19,bianco,32.03
R000,Montebello,Pavia,Lombardia,2021-09-17,591,17551.3,Friday,September,2021,Summer,No,Feriale,Post-Covid19,bianco,29.7
R000,Montebello,Pavia,Lombardia,2021-09-18,734,22405.22,Saturday,September,2021,Summer,No,Festivo,Post-Covid19,bianco,30.52
R000,Montebello,Pavia,Lombardia,2021-09-19,718,22516.0,Sunday,September,2021,Summer,No,Festivo,Post-Covid19,bianco,31.36
R000,Montebello,Pavia,Lombardia,2021-09-20,591,11063.92,Monday,September,2021,Summer,No,Feriale,Post-Covid19,bianco,18.72
R000,Montebello,Pavia,Lombardia,2021-09-21,417,13008.17,Tuesday,September,2021,Summer,No,Feriale,Post-Covid19,bianco,31.19
R000,Montebello,Pavia,Lombardia,2021-09-22,392,11809.56,Wednesday,September,2021,Autumn,No,Feriale,Post-Covid19,bianco,30.13
R000,Montebello,Pavia,Lombardia,2021-09-23,515,14869.22,Thursday,September,2021,Autumn,No,Feriale,Post-Covid19,bianco,28.87
R000,Montebello,Pavia,Lombardia,2021-09-24,557,16821.78,Friday,September,2021,Autumn,No,Feriale,Post-Covid19,bianco,30.2
R000,Montebello,Pavia,Lombardia,2021-09-25,759,24402.92,Saturday,September,2021,Autumn,No,Festivo,Post-Covid19,bianco,32.15
R000,Montebello,Pavia,Lombardia,2021-09-26,680,22056.98,Sunday,September,2021,Autumn,No,Festivo,Post-Covid19,bianco,32.44
R000,Montebello,Pavia,Lombardia,2021-09-27,427,12999.47,Monday,September,2021,Autumn,No,Feriale,Post-Covid19,bianco,30.44
R000,Montebello,Pavia,Lombardia,2021-09-28,418,12246.8,Tuesday,September,2021,Autumn,No,Feriale,Post-Covid19,bianco,29.3
R000,Montebello,Pavia,Lombardia,2021-09-29,428,12456.96,Wednesday,September,2021,Autumn,No,Feriale,Post-Covid19,bianco,29.11
R000,Montebello,Pavia,Lombardia,2021-09-30,434,11995.07,Thursday,September,2021,Autumn,No,Feriale,Post-Covid19,bianco,27.64
R000,Montebello,Pavia,Lombardia,2021-10-01,582,17616.42,Friday,October,2021,Autumn,No,Feriale,Post-Covid19,bianco,30.27
R000,Montebello,Pavia,Lombardia,2021-10-02,719,22775.98,Saturday,October,2021,Autumn,No,Festivo,Post-Covid19,bianco,31.68
R000,Montebello,Pavia,Lombardia,2021-10-03,716,23567.49,Sunday,October,2021,Autumn,No,Festivo,Post-Covid19,bianco,32.92
R000,Montebello,Pavia,Lombardia,2021-10-04,383,11090.92,Monday,October,2021,Autumn,No,Feriale,Post-Covid19,bianco,28.96
R000,Montebello,Pavia,Lombardia,2021-10-05,441,13062.36,Tuesday,October,2021,Autumn,No,Feriale,Post-Covid19,bianco,29.62
R000,Montebello,Pavia,Lombardia,2021-10-06,454,13810.93,Wednesday,October,2021,Autumn,No,Feriale,Post-Covid19,bianco,30.42
R000,Montebello,Pavia,Lombardia,2021-10-07,430,12740.76,Thursday,October,2021,Autumn,No,Feriale,Post-Covid19,bianco,29.63
R000,Montebello,Pavia,Lombardia,2021-10-08,539,17012.67,Friday,October,2021,Autumn,No,Feriale,Post-Covid19,bianco,31.56
R000,Montebello,Pavia,Lombardia,2021-10-09,794,25235.74,Saturday,October,2021,Autumn,No,Festivo,Post-Covid19,bianco,31.78
R000,Montebello,Pavia,Lombardia,2021-10-10,678,22588.34,Sunday,October,2021,Autumn,No,Festivo,Post-Covid19,bianco,33.32
R000,Montebello,Pavia,Lombardia,2021-10-11,384,12344.4,Monday,October,2021,Autumn,No,Feriale,Post-Covid19,bianco,32.15
R000,Montebello,Pavia,Lombardia,2021-10-12,409,12299.18,Tuesday,October,2021,Autumn,No,Feriale,Post-Covid19,bianco,30.07
R000,Montebello,Pavia,Lombardia,2021-10-13,420,12161.07,Wednesday,October,2021,Autumn,No,Feriale,Post-Covid19,bianco,28.95
R000,Montebello,Pavia,Lombardia,2021-10-14,472,14939.91,Thursday,October,2021,Autumn,No,Feriale,Post-Covid19,bianco,31.65
R000,Montebello,Pavia,Lombardia,2021-10-15,671,21211.5,Friday,October,2021,Autumn,No,Feriale,Post-Covid19,bianco,31.61
R000,Montebello,Pavia,Lombardia,2021-10-16,810,27073.82,Saturday,October,2021,Autumn,No,Festivo,Post-Covid19,bianco,33.42
R000,Montebello,Pavia,Lombardia,2021-10-17,719,22928.91,Sunday,October,2021,Autumn,No,Festivo,Post-Covid19,bianco,31.89
R000,Montebello,Pavia,Lombardia,2021-10-18,399,11117.9,Monday,October,2021,Autumn,No,Feriale,Post-Covid19,bianco,27.86
R000,Montebello,Pavia,Lombardia,2021-10-19,412,11413.14,Tuesday,October,2021,Autumn,No,Feriale,Post-Covid19,bianco,27.7
R000,Montebello,Pavia,Lombardia,2021-10-20,435,13125.94,Wednesday,October,2021,Autumn,No,Feriale,Post-Covid19,bianco,30.17
R000,Montebello,Pavia,Lombardia,2021-10-21,383,11959.92,Thursday,October,2021,Autumn,No,Feriale,Post-Covid19,bianco,31.23
R000,Montebello,Pavia,Lombardia,2021-10-22,576,17760.33,Friday,October,2021,Autumn,No,Feriale,Post-Covid19,bianco,30.83
R000,Montebello,Pavia,Lombardia,2021-10-23,720,25445.2,Saturday,October,2021,Autumn,No,Festivo,Post-Covid19,bianco,35.34
R000,Montebello,Pavia,Lombardia,2021-10-24,696,25271.27,Sunday,October,2021,Autumn,No,Festivo,Post-Covid19,bianco,36.31
R000,Montebello,Pavia,Lombardia,2021-10-25,441,13545.36,Monday,October,2021,Autumn,No,Feriale,Post-Covid19,bianco,30.72
R000,Montebello,Pavia,Lombardia,2021-10-26,418,12660.19,Tuesday,October,2021,Autumn,No,Feriale,Post-Covid19,bianco,30.29
R000,Montebello,Pavia,Lombardia,2021-10-27,437,13824.73,Wednesday,October,2021,Autumn,No,Feriale,Post-Covid19,bianco,31.64
R000,Montebello,Pavia,Lombardia,2021-10-28,422,13339.54,Thursday,October,2021,Autumn,No,Feriale,Post-Covid19,bianco,31.61
R000,Montebello,Pavia,Lombardia,2021-10-29,638,19425.1,Friday,October,2021,Autumn,No,Feriale,Post-Covid19,bianco,30.45
R000,Montebello,Pavia,Lombardia,2021-10-30,797,25411.05,Saturday,October,2021,Autumn,No,Festivo,Post-Covid19,bianco,31.88
